Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,NBP_nat,transp,evap,interc,CH4 emiss.,CH4 oxid,CH4 sink,CH4 fire,prec,SoilC,SoilC_slow,LitC,VegC,Soil_CH4,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN,SoilNH4,SoilNO3
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 gCH4/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gCH4),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
-1768,-0.000139351,0.00721483,0.00268015,0.0028195,8.56488e-09,0,4.67195e-05,-0.000186062,-0.000186062,0.00175144,0.000251591,0.000304186,5.48317e-11,6.91109e-07,-5.6608e-07,2.24253e-07,0.00380993,0.100215,0.058199,0.0138308,0.0501815,9.45119e-10,3.03134e-05,5.6655e-06,4.92879e-06,1.23839e-06,2.39847e-10,0,7.18872e-08,0.00590513,0.00379567,4.6301e-05,0.000148778,2.97482e-06,1.70894e-06
-1767,-0.000153724,0.00688945,0.00264625,0.00279997,9.00366e-09,0,4.66082e-05,-0.000200323,-0.000200323,0.00179565,0.000231861,0.000375209,9.74243e-11,6.02121e-07,-4.8077e-07,2.23719e-07,0.00481767,0.100194,0.0581742,0.0138452,0.0499874,8.92005e-10,3.12582e-05,5.65579e-06,3.55196e-06,1.51192e-06,2.52134e-10,0,7.20464e-08,0.00590235,0.0037937,4.67247e-05,0.000148198,3.62825e-06,1.88125e-06
-1766,6.03929e-05,0.00711784,0.00291411,0.00285372,8.4665e-09,0,4.66472e-05,1.37542e-05,1.37542e-05,0.00180143,0.000294151,0.000547918,3.38734e-11,4.83208e-07,-4.17041e-07,2.23907e-07,0.00658806,0.100161,0.0581492,0.0138336,0.0500465,9.04132e-10,3.55812e-05,6.2392e-06,3.61425e-06,1.52627e-06,2.37092e-10,0,7.34523e-08,0.00589936,0.0037917,4.69774e-05,0.000151382,2.34236e-06,5.56173e-07
-1765,-0.000131807,0.00725179,0.00268284,0.00281465,8.83111e-09,0,4.64674e-05,-0.000178265,-0.000178265,0.00175074,0.000251174,0.000300802,4.90491e-11,7.11539e-07,-5.67146e-07,2.23044e-07,0.00380993,0.100172,0.058126,0.0137497,0.0499419,9.45106e-10,2.84571e-05,5.5379e-06,2.52931e-06,1.25464e-06,2.47302e-10,0,7.15268e-08,0.00589999,0.00378985,4.59274e-05,0.000148239,2.98501e-06,2.13101e-06
-1764,8.42183e-05,0.00712506,0.00285103,0.00276681,8.52915e-09,0,5.1805e-05,3.24219e-05,3.24219e-05,0.00185105,0.00022064,0.000415929,5.72375e-11,5.95831e-07,-4.90296e-07,2.48664e-07,0.00508987,0.100063,0.0580996,0.0138825,0.04995,8.7517e-10,3.35832e-05,5.91058e-06,3.89856e-06,1.51833e-06,2.38846e-10,0,8.09592e-08,0.005894,0.0037878,4.73306e-05,0.000149923,3.8586e-06,1.70584e-06
-1763,2.47583e-05,0.0075002,0.00293521,0.00291045,8.09113e-09,0,4.66124e-05,-2.18459e-05,-2.18459e-05,0.00192655,0.000257758,0.000437388,3.0572e-11,5.51925e-07,-4.41695e-07,2.23739e-07,0.00451079,0.100001,0.0580741,0.0138402,0.0500331,8.84033e-10,3.38624e-05,5.70723e-06,3.75771e-06,1.49578e-06,2.2658e-10,0,7.33569e-08,0.0058917,0.00378579,4.70371e-05,0.000151203,2.72527e-06,1.80933e-06
-1762,-3.88949e-05,0.00747426,0.00283738,0.00287627,8.04919e-09,0,4.66069e-05,-8.54938e-05,-8.54938e-05,0.00184643,0.000237782,0.000414204,2.575e-11,6.19144e-07,-4.84371e-07,2.23713e-07,0.00476041,0.0999252,0.058048,0.0138333,0.0500309,8.97103e-10,3.08378e-05,5.35513e-06,4.05296e-06,1.29627e-06,2.25406e-10,0,7.26186e-08,0.00588849,0.00378375,4.68287e-05,0.000149532,4.18057e-06,2.6203e-06
-1761,0.000144573,0.00758983,0.00301345,0.00286888,7.39471e-09,0,4.67104e-05,9.78702e-05,9.78702e-05,0.00194335,0.000254816,0.000393755,3.39304e-11,5.88611e-07,-4.78039e-07,2.2421e-07,0.00411171,0.0998704,0.0580221,0.0138518,0.0501654,9.31802e-10,3.48146e-05,5.66513e-06,4.29758e-06,1.38035e-06,2.07078e-10,0,7.34481e-08,0.00588524,0.00378172,4.72077e-05,0.000151521,2.89691e-06,1.79324e-06
-1760,5.10007e-05,0.00729922,0.0029113,0.00286029,7.10522e-09,0,4.67199e-05,4.28796e-06,4.28796e-06,0.00183032,0.000269063,0.000381574,6.0275e-11,5.97187e-07,-4.81246e-07,2.24255e-07,0.00389423,0.0998511,0.0579971,0.0138326,0.0502086,9.3808e-10,3.10324e-05,5.45145e-06,3.40289e-06,1.36953e-06,1.98971e-10,0,7.28221e-08,0.0058837,0.00377975,4.69909e-05,0.000149949,3.34234e-06,2.56942e-06
-1759,-0.000140944,0.00719714,0.00266428,0.00280523,7.74593e-09,0,4.65109e-05,-0.000187447,-0.000187447,0.00175525,0.000249414,0.000304859,5.80374e-11,6.91057e-07,-5.60115e-07,2.23253e-07,0.00380993,0.0999113,0.0579742,0.0137483,0.0500456,9.45188e-10,2.97691e-05,5.38847e-06,4.14378e-06,1.2354e-06,2.16914e-10,0,7.14288e-08,0.00588462,0.00377791,4.6013e-05,0.000148005,2.94814e-06,1.98665e-06
-1758,-0.000150993,0.00687808,0.00264639,0.00279738,8.24077e-09,0,4.63815e-05,-0.000197366,-0.000197366,0.00173037,0.000256438,0.000423886,5.80488e-11,6.322e-07,-5.04768e-07,2.22631e-07,0.00548821,0.0999032,0.0579498,0.0137386,0.0498664,9.01627e-10,3.30059e-05,5.44426e-06,3.45592e-06,1.37484e-06,2.30771e-10,0,7.21242e-08,0.00588208,0.00377597,4.62361e-05,0.000149277,2.6574e-06,1.17118e-06
-1757,0.000108921,0.00732517,0.00292845,0.00281952,7.80969e-09,0,4.65538e-05,6.23752e-05,6.23752e-05,0.00191456,0.000237324,0.000415548,4.81186e-11,5.82117e-07,-4.74906e-07,2.23458e-07,0.00442047,0.0997816,0.057923,0.0138477,0.0499416,9.55542e-10,3.42086e-05,5.96721e-06,2.71098e-06,1.46835e-06,2.18699e-10,0,7.33909e-08,0.00587606,0.00377389,4.74153e-05,0.000150965,3.5577e-06,2.10997e-06
-1756,0.000192637,0.0072991,0.00303501,0.00284238,7.10174e-09,0,4.6646e-05,0.000145998,0.000145998,0.00195384,0.000264443,0.000420629,4.31368e-12,5.68687e-07,-4.25036e-07,2.23901e-07,0.00450899,0.0997667,0.0578987,0.0138323,0.0501183,9.13433e-10,3.28382e-05,6.28296e-06,4.09938e-06,1.66351e-06,1.98874e-10,0,7.3286e-08,0.00587497,0.00377196,4.72406e-05,0.000151414,2.97353e-06,1.00179e-06
-1755,0.000243277,0.0078289,0.00318894,0.00294567,6.14989e-09,0,4.68134e-05,0.000196469,0.000196469,0.00206958,0.000251395,0.000375414,2.17479e-11,6.50434e-07,-4.88975e-07,2.24704e-07,0.00375441,0.0997161,0.0578731,0.0137876,0.0504105,8.96995e-10,3.42524e-05,6.0785e-06,2.53319e-06,1.52763e-06,1.72219e-10,0,7.36454e-08,0.00587219,0.00376992,4.67238e-05,0.000152842,3.00495e-06,1.75159e-06
-1754,0.000258469,0.00779265,0.00309968,0.00284121,5.83757e-09,0,4.70064e-05,0.000211469,0.000211469,0.00187851,0.00024532,0.000411907,3.71793e-11,6.71065e-07,-5.1261e-07,2.25631e-07,0.00404666,0.0996501,0.057847,0.013874,0.0506019,9.25057e-10,3.38557e-05,5.19932e-06,4.38341e-06,1.27389e-06,1.63473e-10,0,7.41972e-08,0.00586816,0.00376789,4.74555e-05,0.000153561,2.33008e-06,1.82725e-06
-1753,-2.41798e-05,0.00727305,0.00285593,0.00288011,6.03248e-09,-5.16511e-23,4.69358e-05,-7.11096e-05,-7.11096e-05,0.00183977,0.000265228,0.000392105,5.67065e-11,6.03204e-07,-4.82898e-07,2.25292e-07,0.00389423,0.0996527,0.0578222,0.0138364,0.0505661,9.3874e-10,3.01647e-05,5.6052e-06,3.46469e-06,1.36963e-06,1.68931e-10,-4.66931e-24,7.30758e-08,0.00586702,0.00376593,4.69648e-05,0.000151167,3.38729e-06,2.62379e-06
-1752,0.000137612,0.00738454,0.00300137,0.00286376,5.87623e-09,0,4.6991e-05,9.06268e-05,9.06268e-05,0.00186336,0.000287175,0.000569018,4.25564e-11,4.858e-07,-4.19056e-07,2.25557e-07,0.00658806,0.099667,0.0577977,0.0138238,0.0506554,9.03712e-10,3.49745e-05,6.08534e-06,4.05799e-06,1.44749e-06,1.64555e-10,0,7.39588e-08,0.00586492,0.00376396,4.69657e-05,0.000153521,2.46595e-06,6.04156e-07
-1751,0.000139235,0.00741245,0.00299008,0.00285085,5.87424e-09,0,4.70701e-05,9.21704e-05,9.21704e-05,0.00190564,0.000243242,0.000390839,1.63774e-11,6.85189e-07,-5.4562e-07,2.25937e-07,0.00477784,0.0996416,0.0577728,0.013855,0.0507421,8.65238e-10,3.26552e-05,6.10298e-06,2.39655e-06,1.54374e-06,1.645e-10,0,7.40076e-08,0.00586229,0.00376199,4.72956e-05,0.000153516,3.26317e-06,1.18706e-06
-1750,-1.22096e-05,0.00756061,0.00290761,0.00291982,5.99203e-09,0,4.70565e-05,-5.92601e-05,-5.92601e-05,0.00195829,0.00025195,0.00045733,3.10512e-11,5.52332e-07,-4.40655e-07,2.25871e-07,0.00451079,0.0996266,0.0577479,0.0138175,0.0507358,8.83814e-10,3.27206e-05,5.91879e-06,2.98415e-06,1.46901e-06,1.67798e-10,0,7.40299e-08,0.00586096,0.00376001,4.69639e-05,0.00015333,2.81555e-06,1.89449e-06
-1749,9.69653e-05,0.00731498,0.00293378,0.00283681,5.97711e-09,0,4.71259e-05,4.98454e-05,4.98454e-05,0.00189878,0.000232362,0.000399657,5.92488e-11,5.92806e-07,-4.69919e-07,2.26204e-07,0.00407644,0.0995985,0.0577228,0.0138732,0.0507583,9.29171e-10,3.28633e-05,5.95345e-06,3.4077e-06,1.47475e-06,1.6738e-10,0,7.41247e-08,0.0058585,0.00375803,4.75405e-05,0.000153338,2.94548e-06,1.63636e-06
-1748,0.000119551,0.00755045,0.00298112,0.00286157,5.93999e-09,0,4.72091e-05,7.23483e-05,7.23483e-05,0.00186104,0.000246326,0.000417519,5.13107e-11,6.50684e-07,-4.9768e-07,2.26604e-07,0.00404666,0.099566,0.0576977,0.0139133,0.0508234,9.24985e-10,3.4761e-05,5.81995e-06,3.30407e-06,1.38915e-06,1.66341e-10,0,7.48501e-08,0.00585579,0.00375605,4.78811e-05,0.000155022,1.96762e-06,1.30315e-06
-1747,9.24673e-05,0.00739179,0.00300765,0.00291518,5.85723e-09,0,4.72322e-05,4.52409e-05,4.52409e-05,0.00198006,0.000245625,0.000432186,4.49435e-13,5.47823e-07,-4.02446e-07,2.26715e-07,0.0041004,0.0996025,0.0576735,0.0138795,0.0508662,9.10591e-10,3.22817e-05,6.50934e-06,2.48167e-06,1.70616e-06,1.64023e-10,0,7.43831e-08,0.0058555,0.0037541,4.77436e-05,0.000153467,3.07064e-06,1.33539e-06
-1746,0.000130147,0.00743161,0.00304685,0.00291671,5.72952e-09,-5.16931e-23,4.7281e-05,8.28721e-05,8.28721e-05,0.0019853,0.000246094,0.000433522,3.76913e-13,5.41982e-07,-4.03886e-07,2.26949e-07,0.0041004,0.0996249,0.0576495,0.0138481,0.0509584,9.1261e-10,3.33986e-05,6.30073e-06,2.4656e-06,1.64289e-06,1.60447e-10,-4.67237e-24,7.42318e-08,0.0058551,0.00375216,4.74276e-05,0.000153547,2.93851e-06,1.20801e-06
-1745,-2.18332e-05,0.00757884,0.00291734,0.00293917,5.93485e-09,0,4.72503e-05,-6.90776e-05,-6.90776e-05,0.00196048,0.000251787,0.000462129,3.51439e-11,5.50168e-07,-4.34939e-07,2.26801e-07,0.00451079,0.099593,0.0576247,0.0138135,0.0509562,8.83598e-10,3.29292e-05,5.85097e-06,2.70439e-06,1.46688e-06,1.66197e-10,0,7.4133e-08,0.00585367,0.00375019,4.69022e-05,0.000153732,2.7229e-06,1.88719e-06
-1744,-4.74856e-05,0.00715409,0.00273775,0.00278523,6.58581e-09,0,4.71794e-05,-9.46584e-05,-9.46584e-05,0.00176582,0.000225241,0.000332596,1.02532e-10,7.49582e-07,-6.01934e-07,2.26461e-07,0.0037437,0.0995779,0.0576003,0.01389,0.0508006,9.50647e-10,2.99461e-05,5.5317e-06,3.8793e-06,1.33536e-06,1.84426e-10,0,7.32636e-08,0.00585115,0.00374826,4.74698e-05,0.000151262,3.78838e-06,2.62481e-06
-1743,-0.000147631,0.00731705,0.00273814,0.00288577,7.20247e-09,0,4.70641e-05,-0.000194688,-0.000194688,0.00183924,0.000236808,0.000428546,3.7113e-11,6.14996e-07,-4.76007e-07,2.25908e-07,0.00476041,0.0995663,0.0575756,0.0138703,0.0506376,8.87744e-10,3.27689e-05,5.82292e-06,3.94827e-06,1.33801e-06,2.01695e-10,0,7.34665e-08,0.00584933,0.00374631,4.71514e-05,0.000151546,3.77278e-06,1.81121e-06
-1742,-5.02477e-05,0.00710502,0.00276072,0.00281097,7.47552e-09,0,5.01966e-05,-0.000100437,-0.000100437,0.00186567,0.0002167,0.000369141,1.71953e-10,6.68497e-07,-5.31428e-07,2.40944e-07,0.00460866,0.0994882,0.0575501,0.0139548,0.050531,8.87132e-10,3.17055e-05,5.7295e-06,3.96431e-06,1.53391e-06,2.09341e-10,0,7.84027e-08,0.00584552,0.00374433,4.77503e-05,0.000151277,4.44171e-06,2.1146e-06
-1741,0.00013792,0.00764673,0.00309681,0.00295889,6.70092e-09,0,4.71572e-05,9.07693e-05,9.07693e-05,0.00204586,0.000253367,0.000379266,2.09353e-11,6.31943e-07,-4.9126e-07,2.26354e-07,0.00375441,0.0994594,0.0575255,0.0138861,0.0507198,8.95769e-10,3.61983e-05,6.41687e-06,3.28867e-06,1.59506e-06,1.8765e-10,0,7.4633e-08,0.00584349,0.00374235,4.71562e-05,0.00015472,2.75018e-06,1.21415e-06
-1740,0.000379882,0.00813015,0.00332799,0.00294811,5.75645e-09,0,4.742e-05,0.000332468,0.000332468,0.00196439,0.000257352,0.000502122,4.00992e-12,5.56522e-07,-4.33555e-07,2.27616e-07,0.00512954,0.0994223,0.0575001,0.0138986,0.0510771,8.77122e-10,3.67464e-05,6.37837e-06,3.30513e-06,1.36201e-06,1.61201e-10,0,7.56775e-08,0.00584061,0.00374032,4.75582e-05,0.000157063,1.6963e-06,3.83765e-07
-1739,0.000159783,0.00753696,0.00300371,0.00284393,5.70359e-09,0,4.7493e-05,0.000112296,0.000112296,0.00192153,0.000231191,0.000404109,6.57514e-11,6.10137e-07,-4.74998e-07,2.27966e-07,0.00407644,0.0994051,0.0574753,0.0139602,0.0511454,9.29167e-10,3.00845e-05,5.76157e-06,2.60473e-06,1.43704e-06,1.59721e-10,0,7.44004e-08,0.00583902,0.00373837,4.78428e-05,0.000153817,3.224e-06,2.16413e-06
-1738,2.48486e-05,0.00734008,0.0028465,0.00282165,6.00946e-09,0,5.5236e-05,-3.03815e-05,-3.03815e-05,0.00189291,0.000214831,0.000377662,1.44162e-10,6.84955e-07,-5.53468e-07,2.65133e-07,0.00460866,0.0993678,0.0574503,0.0140435,0.0510695,8.87107e-10,2.99965e-05,5.46072e-06,4.41968e-06,1.42951e-06,1.68286e-10,0,8.56128e-08,0.00583627,0.00373642,4.81314e-05,0.000151457,4.67522e-06,2.46015e-06
-1737,6.04595e-06,0.00746459,0.00291493,0.00290889,6.21979e-09,0,4.74663e-05,-4.14141e-05,-4.14141e-05,0.00195046,0.000253965,0.000411856,3.02191e-11,5.89223e-07,-4.8519e-07,2.27838e-07,0.00411171,0.0993724,0.0574262,0.0140131,0.0510542,9.3132e-10,3.44636e-05,5.85595e-06,4.0483e-06,1.40883e-06,1.74176e-10,0,7.41704e-08,0.00583507,0.00373448,4.77452e-05,0.000153366,2.73071e-06,1.36801e-06
-1736,-3.25256e-06,0.00714133,0.00284341,0.00284666,6.48913e-09,0,4.74484e-05,-5.06944e-05,-5.06944e-05,0.00187477,0.000233925,0.000401325,4.01316e-11,6.10062e-07,-4.76792e-07,2.27752e-07,0.00407644,0.0993618,0.057402,0.0140328,0.0509947,9.28811e-10,3.21436e-05,5.95062e-06,2.71476e-06,1.51706e-06,1.81719e-10,0,7.41855e-08,0.00583357,0.00373256,4.78085e-05,0.000153145,2.85138e-06,1.63591e-06
-1735,0.000186241,0.00749633,0.00307296,0.00288672,6.12365e-09,0,4.76238e-05,0.000138623,0.000138623,0.00191801,0.000225801,0.000377041,8.14911e-11,6.34788e-07,-4.73668e-07,2.28594e-07,0.00359994,0.0993108,0.0573767,0.0140998,0.0511178,9.47777e-10,3.6187e-05,6.2888e-06,2.36708e-06,1.50896e-06,1.71484e-10,0,7.57275e-08,0.00582984,0.00373056,4.87186e-05,0.000155819,2.35085e-06,1.34988e-06
-1734,-4.36157e-05,0.00718063,0.00285298,0.00289659,6.39105e-09,0,4.75003e-05,-9.11097e-05,-9.11097e-05,0.00196522,0.000258948,0.000501264,3.73213e-11,5.80751e-07,-4.57634e-07,2.28002e-07,0.00519326,0.0993769,0.0573538,0.0140232,0.0510375,9.4893e-10,2.88701e-05,6.46103e-06,2.97953e-06,1.62706e-06,1.78972e-10,0,7.35735e-08,0.00583163,0.0037287,4.77555e-05,0.000151575,3.64973e-06,2.04256e-06
-1733,-0.000147164,0.00737208,0.0027581,0.00290526,7.08077e-09,0,4.7406e-05,-0.000194562,-0.000194562,0.00184545,0.000235698,0.000431082,3.77533e-11,6.15004e-07,-4.77299e-07,2.27549e-07,0.00476041,0.0993403,0.0573292,0.0139963,0.0509068,8.87325e-10,3.18699e-05,5.45145e-06,3.5026e-06,1.29213e-06,1.98287e-10,0,7.33197e-08,0.00582969,0.00372675,4.71015e-05,0.00015137,4.00884e-06,2.19414e-06
-1732,0.000167933,0.00745786,0.00298991,0.00282198,6.85539e-09,0,4.75634e-05,0.000120376,0.000120376,0.00193109,0.00023347,0.000433182,1.12964e-11,6.16957e-07,-4.71626e-07,2.28304e-07,0.00439161,0.0992836,0.0573042,0.0141001,0.0509804,9.25598e-10,3.64901e-05,6.20067e-06,3.26848e-06,1.47948e-06,1.91975e-10,0,7.53189e-08,0.0058254,0.00372478,4.82529e-05,0.000155174,2.33652e-06,1.33975e-06
-1731,0.000117304,0.00748075,0.00301902,0.00290171,6.5548e-09,0,4.75901e-05,6.97208e-05,6.97208e-05,0.00186265,0.000289205,0.000572393,3.94982e-11,4.89469e-07,-4.22246e-07,2.28432e-07,0.00658806,0.0993012,0.0572807,0.0140585,0.0510745,9.03128e-10,3.23974e-05,6.15502e-06,3.0021e-06,1.47393e-06,1.83558e-10,0,7.46893e-08,0.0058252,0.00372288,4.7846e-05,0.00015427,2.8415e-06,7.40466e-07
-1730,-5.86309e-05,0.00768757,0.00285907,0.0029177,6.97389e-09,0,4.75875e-05,-0.000106211,-0.000106211,0.00189365,0.000223736,0.000342361,5.15062e-11,7.11069e-07,-5.26871e-07,2.2842e-07,0.00360601,0.0992282,0.0572553,0.0140767,0.0510234,8.97023e-10,3.20636e-05,5.17157e-06,3.23346e-06,1.25203e-06,1.95294e-10,0,7.44211e-08,0.00582239,0.0037209,4.78502e-05,0.000153159,2.81763e-06,2.63092e-06
-1729,3.0348e-06,0.00742214,0.00288437,0.00288133,7.05987e-09,0,4.75371e-05,-4.44952e-05,-4.44952e-05,0.0018688,0.000256041,0.00037677,9.491e-12,6.21788e-07,-4.89641e-07,2.28178e-07,0.00412989,0.0992491,0.0572317,0.0140529,0.0509821,9.48198e-10,3.41463e-05,6.46407e-06,4.19238e-06,1.45635e-06,1.97701e-10,0,7.47091e-08,0.00582117,0.00371899,4.77118e-05,0.00015417,1.83593e-06,1.14957e-06
-1728,-0.000159899,0.0073664,0.00273218,0.00289208,7.66935e-09,0,4.74197e-05,-0.000207311,-0.000207311,0.00183362,0.000245218,0.000355404,1.26484e-10,6.79636e-07,-5.35965e-07,2.27614e-07,0.00431883,0.0992096,0.0572073,0.0140268,0.0508409,9.19254e-10,2.95101e-05,5.56468e-06,2.99439e-06,1.36592e-06,2.14769e-10,0,7.33777e-08,0.00581937,0.00371706,4.71846e-05,0.000151276,4.08577e-06,2.41811e-06
-1727,4.60549e-05,0.00705801,0.00289879,0.00285273,7.52927e-09,0,4.74135e-05,-1.35115e-06,-1.35115e-06,0.00192632,0.000262787,0.00043157,3.27028e-12,5.55121e-07,-4.16909e-07,2.27585e-07,0.00450899,0.0992278,0.0571838,0.0140269,0.0508215,9.11786e-10,3.40518e-05,6.77754e-06,4.01902e-06,1.73498e-06,2.10846e-10,0,7.4128e-08,0.00581858,0.00371518,4.75237e-05,0.000152682,2.56203e-06,6.32776e-07
-1726,0.00010065,0.00731057,0.0029008,0.00280015,7.46371e-09,0,5.62729e-05,4.43844e-05,4.43844e-05,0.00188172,0.000217983,0.000430746,5.37274e-11,5.93237e-07,-4.94367e-07,2.7011e-07,0.00508987,0.0991608,0.0571591,0.0141318,0.0508284,8.74173e-10,3.13902e-05,5.89717e-06,2.86298e-06,1.47379e-06,2.0901e-10,0,8.72963e-08,0.00581498,0.00371324,4.8276e-05,0.000151589,3.79833e-06,1.8569e-06
-1725,-0.000151497,0.00731136,0.00273499,0.00288649,7.98463e-09,0,4.73554e-05,-0.000198844,-0.000198844,0.00183016,0.00024668,0.000352805,1.18432e-10,6.81428e-07,-5.49045e-07,2.27306e-07,0.00431883,0.0991364,0.0571354,0.0140723,0.0507139,9.20202e-10,3.03807e-05,5.28485e-06,4.04495e-06,1.34456e-06,2.23598e-10,0,7.28001e-08,0.00581376,0.00371136,4.71907e-05,0.000150325,3.9894e-06,2.46655e-06
-1724,-6.75196e-05,0.00738726,0.00286042,0.00292794,7.94178e-09,0,4.73087e-05,-0.00011482,-0.00011482,0.00192442,0.00025433,0.000448967,3.35891e-11,5.46862e-07,-4.33598e-07,2.27082e-07,0.00451079,0.0991031,0.0571109,0.0140291,0.0506758,8.82964e-10,3.47031e-05,6.05732e-06,3.71076e-06,1.51748e-06,2.22398e-10,0,7.38965e-08,0.00581195,0.00370941,4.71041e-05,0.000152433,2.44108e-06,1.532e-06
-1723,9.53252e-05,0.00718069,0.00295341,0.00285808,7.73219e-09,0,4.73397e-05,4.79933e-05,4.79933e-05,0.00193853,0.000261917,0.000428668,2.7005e-12,5.55187e-07,-4.21147e-07,2.27231e-07,0.00450899,0.0991092,0.0570873,0.014035,0.0507121,9.12085e-10,3.24267e-05,6.69909e-06,3.14069e-06,1.72921e-06,2.16529e-10,0,7.38085e-08,0.00581125,0.00370753,4.75999e-05,0.000151645,2.69313e-06,7.86534e-07
-1722,-3.10212e-06,0.00729993,0.00288237,0.00288547,7.5755e-09,0,4.73103e-05,-5.04048e-05,-5.04048e-05,0.00193564,0.000234774,0.000442462,8.30122e-12,5.36897e-07,-4.39547e-07,2.27089e-07,0.0044552,0.0990868,0.0570634,0.0140116,0.0507079,9.21399e-10,3.23267e-05,5.82542e-06,2.58854e-06,1.51776e-06,2.12141e-10,0,7.3429e-08,0.00580993,0.00370562,4.71718e-05,0.00015138,2.87083e-06,1.47752e-06
-1721,0.00013684,0.00765757,0.00310009,0.00296325,6.88229e-09,0,4.74193e-05,8.94279e-05,8.94279e-05,0.00205024,0.000250076,0.000380423,1.92282e-11,6.4155e-07,-4.86608e-07,2.27613e-07,0.00375441,0.0990423,0.0570386,0.013975,0.0508787,8.94881e-10,3.51476e-05,6.34072e-06,2.3711e-06,1.59287e-06,1.92728e-10,0,7.42482e-08,0.00580728,0.00370365,4.70508e-05,0.000153293,2.80458e-06,1.55107e-06
-1720,0.00024657,0.0076239,0.00312082,0.00287425,6.23281e-09,0,4.76306e-05,0.000198946,0.000198946,0.00190405,0.00024954,0.000467551,3.70106e-11,6.04057e-07,-4.82815e-07,2.28627e-07,0.00450625,0.098946,0.057013,0.0140624,0.051087,8.99997e-10,3.36157e-05,5.38383e-06,3.37399e-06,1.45354e-06,1.74541e-10,0,7.46832e-08,0.00580295,0.00370166,4.76656e-05,0.000154177,3.57726e-06,1.6177e-06
-1719,-9.31283e-05,0.00749915,0.00278773,0.00288086,6.72673e-09,0,4.75089e-05,-0.00014063,-0.00014063,0.00184873,0.000244287,0.00035761,1.23189e-10,6.79816e-07,-5.4488e-07,2.28043e-07,0.00431883,0.0989374,0.056989,0.0140335,0.0509843,9.26575e-10,2.92004e-05,5.02063e-06,4.42944e-06,1.29455e-06,1.88372e-10,0,7.31435e-08,0.00580192,0.00369977,4.70667e-05,0.000150952,3.76204e-06,3.07741e-06
-1718,-9.31515e-05,0.00741252,0.00279034,0.00288349,7.11222e-09,0,4.74233e-05,-0.000140568,-0.000140568,0.00184934,0.000234671,0.000428393,4.52392e-11,6.05984e-07,-4.75985e-07,2.27632e-07,0.00476041,0.0989126,0.0569645,0.014022,0.0508804,8.87638e-10,3.2688e-05,5.61953e-06,4.2706e-06,1.27965e-06,1.99167e-10,0,7.32832e-08,0.00579939,0.00369783,4.68705e-05,0.000151451,3.92986e-06,2.07051e-06
-1717,0.000107618,0.00729354,0.00296257,0.00285495,6.88041e-09,0,4.74943e-05,6.01309e-05,6.01309e-05,0.00188598,0.000244137,0.000387639,1.41709e-11,6.84344e-07,-5.42579e-07,2.27973e-07,0.00477784,0.0988905,0.0569402,0.0140519,0.0509331,8.64293e-10,3.50738e-05,6.24495e-06,3.39409e-06,1.56023e-06,1.92676e-10,0,7.45437e-08,0.00579661,0.00369591,4.74884e-05,0.000153866,2.94889e-06,8.89173e-07
-1716,-9.3129e-05,0.00744467,0.00277521,0.00286834,7.36558e-09,0,4.7402e-05,-0.000140524,-0.000140524,0.00184311,0.000244287,0.000353804,1.29115e-10,6.80495e-07,-5.40695e-07,2.2753e-07,0.00431883,0.0988735,0.0569164,0.0140322,0.0508297,9.19559e-10,2.91668e-05,5.45262e-06,3.51295e-06,1.31291e-06,2.06262e-10,0,7.29955e-08,0.00579528,0.00369403,4.70716e-05,0.000150531,4.08458e-06,2.56537e-06
-1715,-0.000197594,0.00714117,0.00262303,0.00282062,8.06607e-09,0,4.71644e-05,-0.000244751,-0.000244751,0.00175457,0.000247767,0.000308841,5.41069e-11,7.01382e-07,-5.59975e-07,2.26389e-07,0.00380993,0.0989379,0.0568946,0.0139416,0.0506115,9.43663e-10,3.05888e-05,5.7082e-06,4.15716e-06,1.26873e-06,2.25878e-10,0,7.21945e-08,0.00579651,0.00369226,4.61004e-05,0.000149626,2.78319e-06,1.54765e-06
-1714,-9.2707e-05,0.00689498,0.00267392,0.00276663,8.49966e-09,0,4.71322e-05,-0.000139831,-0.000139831,0.00174368,0.000226802,0.000321556,1.23056e-10,7.23934e-07,-5.83412e-07,2.26235e-07,0.0037437,0.0988929,0.0568706,0.0140253,0.0504334,9.46195e-10,3.18266e-05,5.79063e-06,2.99638e-06,1.4541e-06,2.38021e-10,0,7.27372e-08,0.00579274,0.00369036,4.71606e-05,0.000149549,3.52866e-06,1.97774e-06
